1487178687
[H[JMem: 99088K used, 413696K free, 1056K shrd, 4916K buff, 21352K cached
CPU:   4% usr   0% sys   0% nic  95% idle   0% io   0% irq   0% sirq
Load average: 0.00 0.00 0.00 2/85 23352
[7m  PID  PPID USER     STAT   VSZ %VSZ %CPU COMMAND[0m
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 413848   4916  33876    0    0     0     0 57020  219  0 14 86  0  0 2017-02-15 17:13:04
 0  0      0 413880   4916  33876    0    0     0     0 56815  201  0 10 91  0  0 2017-02-15 17:13:05
 0  0      0 413880   4916  33876    0    0     0     0 57054  218  0 10 90  0  0 2017-02-15 17:13:06
 0  0      0 413880   4916  33876    0    0     0     0 57289  229  1 12 88  0  0 2017-02-15 17:13:07
 0  0      0 413880   4916  33876    0    0     0     0 56853  219  0 12 88  0  0 2017-02-15 17:13:08
 0  0      0 413880   4916  33876    0    0     0     0 57156  230  0 11 90  0  0 2017-02-15 17:13:09
 0  0      0 413880   4916  33876    0    0     0     0 56672  219  0  8 92  0  0 2017-02-15 17:13:10
 0  0      0 413912   4916  33876    0    0     0     0 57093  224  0  8 92  0  0 2017-02-15 17:13:11
 0  0      0 413880   4916  33876    0    0     0     0 56921  256  0 11 90  0  0 2017-02-15 17:13:12
 0  0      0 413880   4916  33876    0    0     0     0 57921  247  1 12 88  0  0 2017-02-15 17:13:13
 0  0      0 413816   4916  33876    0    0     0     0 57504  261  0 10 91  0  0 2017-02-15 17:13:14
 0  0      0 413848   4916  33876    0    0     0     0 57730  235  0  8 93  0  0 2017-02-15 17:13:15
 0  0      0 413848   4916  33876    0    0     0     0 57342  267  0 15 86  0  0 2017-02-15 17:13:16
 0  0      0 413880   4916  33876    0    0     0     0 57234  255  0 16 84  0  0 2017-02-15 17:13:17
 0  0      0 413912   4916  33876    0    0     0     0 57356  241  0  9 91  0  0 2017-02-15 17:13:18
 0  0      0 413880   4916  33876    0    0     0     0 56758  260  0 12 89  0  0 2017-02-15 17:13:19
 0  0      0 413912   4916  33876    0    0     0     0 57127  271  1 11 89  0  0 2017-02-15 17:13:20
 0  0      0 413880   4916  33876    0    0     0     0 57136  260  0 13 88  0  0 2017-02-15 17:13:21
 0  0      0 413912   4916  33876    0    0     0     0 57151  194  0  8 92  0  0 2017-02-15 17:13:22
 0  0      0 413784   4916  33876    0    0     0     0 57010  223  0  9 91  0  0 2017-02-15 17:13:23
 0  0      0 413816   4916  33880    0    0     0     0 56865  200  0  8 92  0  0 2017-02-15 17:13:24
 0  0      0 413784   4916  33880    0    0     0     0 56834  245  0  8 91  0  0 2017-02-15 17:13:25
 0  0      0 413784   4916  33880    0    0     0     0 57443  250  0 14 87  0  0 2017-02-15 17:13:26
 0  0      0 413816   4916  33880    0    0     0     0 56944  217  0 12 88  0  0 2017-02-15 17:13:27
 0  0      0 413784   4916  33880    0    0     0     0 56917  187  0  6 94  0  0 2017-02-15 17:13:28
 0  0      0 413816   4916  33880    0    0     0     0 56955  189  0  9 92  0  0 2017-02-15 17:13:29
 0  0      0 413784   4916  33880    0    0     0     0 56851  200  0 11 89  0  0 2017-02-15 17:13:30
 0  0      0 413784   4916  33880    0    0     0     0 57012  189  0 10 90  0  0 2017-02-15 17:13:31
 0  0      0 413784   4916  33880    0    0     0     0 57176  210  0  9 91  0  0 2017-02-15 17:13:32
 0  0      0 413784   4916  33880    0    0     0     0 56946  211  0  8 92  0  0 2017-02-15 17:13:33
 0  0      0 413752   4916  33880    0    0     0     0 56701  177  0  9 92  0  0 2017-02-15 17:13:34
 0  0      0 413752   4916  33880    0    0     0     0 58600  229  0 11 90  0  0 2017-02-15 17:13:35
 0  0      0 413752   4916  33880    0    0     0     0 56663  196  0 11 89  0  0 2017-02-15 17:13:36
 0  0      0 413784   4916  33880    0    0     0     0 57570  231  0 10 90  0  0 2017-02-15 17:13:37
 0  0      0 413784   4916  33880    0    0     0     0 57689  209  0 13 87  0  0 2017-02-15 17:13:38
 0  0      0 413752   4916  33880    0    0     0     0 57288  215  0 12 88  0  0 2017-02-15 17:13:39
 0  0      0 413784   4916  33880    0    0     0     0 53279  199  0 10 90  0  0 2017-02-15 17:13:40
 0  0      0 413752   4916  33880    0    0     0     0 65572  229  0 14 87  0  0 2017-02-15 17:13:41
 0  0      0 413784   4916  33880    0    0     0     0 49762  209  0 13 87  0  0 2017-02-15 17:13:42
 0  0      0 413752   4916  33880    0    0     0     0 65318  197  0  9 91  0  0 2017-02-15 17:13:43
 0  0      0 413752   4916  33880    0    0     0     0 53021  189  0 10 90  0  0 2017-02-15 17:13:44
 0  0      0 413752   4916  33880    0    0     0     0 63516  210  0 11 89  0  0 2017-02-15 17:13:45
 0  0      0 413752   4916  33880    0    0     0     0 61531  221  0 10 90  0  0 2017-02-15 17:13:46
 0  0      0 413816   4916  33880    0    0     0     0 57830  214  0 10 90  0  0 2017-02-15 17:13:47
 0  0      0 413784   4916  33880    0    0     0     0 56432  205  0 10 91  0  0 2017-02-15 17:13:48
 0  0      0 413784   4916  33880    0    0     0     0 57725  175  0  7 93  0  0 2017-02-15 17:13:49
 0  0      0 413816   4916  33880    0    0     0     0 57853  213  0 14 86  0  0 2017-02-15 17:13:50
 0  0      0 413784   4916  33880    0    0     0     0 57813  227  0 13 87  0  0 2017-02-15 17:13:51
 0  0      0 413784   4916  33880    0    0     0     0 55448  194  0 10 91  0  0 2017-02-15 17:13:52
 0  0      0 413752   4916  33880    0    0     0     0 59005  182  0 11 89  0  0 2017-02-15 17:13:53
 0  0      0 413816   4916  33880    0    0     0     0 59098  187  1 10 90  0  0 2017-02-15 17:13:54
 0  0      0 413816   4916  33880    0    0     0     0 55684  178  0 10 91  0  0 2017-02-15 17:13:55
 0  0      0 413752   4916  33880    0    0     0     0 57560  167  0 13 88  0  0 2017-02-15 17:13:56
 0  0      0 413816   4916  33880    0    0     0     0 57582  184  0  7 93  0  0 2017-02-15 17:13:57
 0  0      0 413784   4916  33880    0    0     0     0 57548  183  0 12 89  0  0 2017-02-15 17:13:58
 0  0      0 413784   4916  33880    0    0     0     0 57198  185  0 11 89  0  0 2017-02-15 17:13:59
 1  0      0 413784   4916  33880    0    0     0     0 57123  183  0 11 89  0  0 2017-02-15 17:14:00
 0  0      0 413816   4916  33880    0    0     0     0 57178  195  0  9 92  0  0 2017-02-15 17:14:01
 0  0      0 413784   4916  33880    0    0     0     0 58097  180  0  8 92  0  0 2017-02-15 17:14:02
 0  0      0 413816   4916  33880    0    0     0     0 58622  194  0 12 88  0  0 2017-02-15 17:14:03
 0  0      0 413752   4916  33884    0    0     0     0 58535  184  0  9 92  0  0 2017-02-15 17:14:04
 0  0      0 413784   4916  33884    0    0     0     0 57807  201  0 16 84  0  0 2017-02-15 17:14:05
 0  0      0 413808   4916  33884    0    0     0     0 57556  213  0 12 88  0  0 2017-02-15 17:14:06
 1  0      0 413824   4916  33884    0    0     0     0 58131  176  0 10 91  0  0 2017-02-15 17:14:07
 0  0      0 413824   4916  33884    0    0     0     0 57406  183  0  9 92  0  0 2017-02-15 17:14:08
 0  0      0 413824   4916  33884    0    0     0     0 55819  209  0 12 88  0  0 2017-02-15 17:14:09
