1487106521
[H[JMem: 84052K used, 428732K free, 1056K shrd, 4916K buff, 21352K cached
CPU:   0% usr   0% sys   0% nic 100% idle   0% io   0% irq   0% sirq
Load average: 0.00 0.00 0.00 2/84 20797
[7m  PID  PPID USER     STAT   VSZ %VSZ %CPU COMMAND[0m
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 423956   4916  33900    0    0     0     0 96760  271  0 22 79  0  0 2017-02-14 21:11:33
 0  0      0 423956   4916  33900    0    0     0     0 96878  274  0 24 76  0  0 2017-02-14 21:11:34
 0  0      0 423892   4916  33900    0    0     0     0 96775  278  0 20 80  0  0 2017-02-14 21:11:35
 0  0      0 423796   4916  33900    0    0     0     0 96710  270  0 20 81  0  0 2017-02-14 21:11:36
 0  0      0 423796   4916  33900    0    0     0     0 96969  266  0 21 79  0  0 2017-02-14 21:11:37
 0  0      0 423796   4916  33900    0    0     0     0 96873  280  0 17 83  0  0 2017-02-14 21:11:38
 0  0      0 423796   4916  33900    0    0     0     0 96705  294  0 19 82  0  0 2017-02-14 21:11:39
 0  0      0 423860   4916  33900    0    0     0     0 96778  263  0 23 78  0  0 2017-02-14 21:11:40
 0  0      0 423924   4916  33900    0    0     0     0 96860  241  0 23 78  0  0 2017-02-14 21:11:41
 0  0      0 423924   4916  33900    0    0     0     0 96749  273  0 24 76  0  0 2017-02-14 21:11:42
 0  0      0 423924   4916  33900    0    0     0     0 96983  253  0 20 80  0  0 2017-02-14 21:11:43
 0  0      0 423924   4916  33900    0    0     0     0 96864  300  0 27 74  0  0 2017-02-14 21:11:44
 0  0      0 423892   4916  33900    0    0     0     0 96918  245  0 21 80  0  0 2017-02-14 21:11:45
 0  0      0 423956   4916  33900    0    0     0     0 96535  242  0 21 79  0  0 2017-02-14 21:11:46
 0  0      0 423988   4916  33900    0    0     0     0 96820  254  0 22 79  0  0 2017-02-14 21:11:47
 0  0      0 424084   4916  33900    0    0     0     0 96814  275  0 26 75  0  0 2017-02-14 21:11:48
 0  0      0 424092   4916  33900    0    0     0     0 96714  266  0 25 76  0  0 2017-02-14 21:11:49
 0  0      0 424060   4916  33900    0    0     0     0 96735  300  0 27 73  0  0 2017-02-14 21:11:50
 0  0      0 424092   4916  33900    0    0     0     0 96731  245  0 22 79  0  0 2017-02-14 21:11:51
 0  0      0 424092   4916  33900    0    0     0     0 96859  275  1 23 77  0  0 2017-02-14 21:11:52
 0  0      0 424092   4916  33900    0    0     0     0 96923  257  0 19 81  0  0 2017-02-14 21:11:53
 0  0      0 424124   4916  33900    0    0     0     0 96939  250  0 23 77  0  0 2017-02-14 21:11:54
 0  0      0 424156   4916  33900    0    0     0     0 96987  231  0 17 83  0  0 2017-02-14 21:11:55
 0  0      0 424188   4916  33900    0    0     0     0 96967  308  0 27 74  0  0 2017-02-14 21:11:56
 0  0      0 424188   4916  33900    0    0     0     0 96913  283  0 28 73  0  0 2017-02-14 21:11:57
 0  0      0 424188   4916  33904    0    0     0     0 96826  248  0 18 83  0  0 2017-02-14 21:11:58
 0  0      0 424188   4916  33904    0    0     0     0 96696  232  0 19 81  0  0 2017-02-14 21:11:59
 1  0      0 424284   4916  33904    0    0     0     0 96551  237  0 19 81  0  0 2017-02-14 21:12:00
 0  0      0 424348   4916  33904    0    0     0     0 96811  254  0 20 80  0  0 2017-02-14 21:12:01
 0  0      0 424348   4916  33904    0    0     0     0 96862  291  1 24 76  0  0 2017-02-14 21:12:02
 0  0      0 424380   4916  33904    0    0     0     0 96876  269  0 22 78  0  0 2017-02-14 21:12:03
 0  0      0 424380   4916  33904    0    0     0     0 96940  247  1 21 79  0  0 2017-02-14 21:12:04
 0  0      0 424380   4916  33904    0    0     0     0 97100  245  0 20 80  0  0 2017-02-14 21:12:05
 0  0      0 424380   4916  33904    0    0     0     0 97027  247  0 19 81  0  0 2017-02-14 21:12:06
 0  0      0 424476   4916  33904    0    0     0     0 96972  261  1 21 79  0  0 2017-02-14 21:12:07
 0  0      0 424444   4916  33904    0    0     0     0 96951  230  0 14 87  0  0 2017-02-14 21:12:08
 0  0      0 424476   4916  33904    0    0     0     0 96793  254  0 20 80  0  0 2017-02-14 21:12:09
 0  0      0 424476   4916  33904    0    0     0     0 96916  249  0 22 79  0  0 2017-02-14 21:12:10
 0  0      0 424508   4916  33904    0    0     0     0 97169  240  0 22 79  0  0 2017-02-14 21:12:11
 0  0      0 424604   4916  33904    0    0     0     0 96948  266  0 22 79  0  0 2017-02-14 21:12:12
 0  0      0 424572   4916  33904    0    0     0     0 96894  253  0 24 77  0  0 2017-02-14 21:12:13
 0  0      0 424604   4916  33904    0    0     0     0 96823  266  0 20 80  0  0 2017-02-14 21:12:14
 0  0      0 424636   4916  33904    0    0     0     0 96884  241  1 21 79  0  0 2017-02-14 21:12:15
 0  0      0 424668   4916  33904    0    0     0     0 96919  271  0 26 75  0  0 2017-02-14 21:12:16
 0  0      0 424668   4916  33904    0    0     0     0 97174  288  0 27 73  0  0 2017-02-14 21:12:17
 0  0      0 424668   4916  33904    0    0     0     0 97004  239  0 20 81  0  0 2017-02-14 21:12:18
 0  0      0 424668   4916  33904    0    0     0     0 96800  236  0 22 79  0  0 2017-02-14 21:12:19
 0  0      0 424700   4916  33904    0    0     0     0 97036  231  0 21 79  0  0 2017-02-14 21:12:20
 0  0      0 424732   4916  33904    0    0     0     0 97139  216  0 20 81  0  0 2017-02-14 21:12:21
 0  0      0 424764   4916  33904    0    0     0     0 97059  251  0 20 81  0  0 2017-02-14 21:12:22
 0  0      0 424764   4916  33904    0    0     0     0 97130  242  0 20 81  0  0 2017-02-14 21:12:23
 0  0      0 424732   4916  33904    0    0     0     0 97004  275  0 24 76  0  0 2017-02-14 21:12:24
 0  0      0 424764   4916  33904    0    0     0     0 96958  260  0 24 75  0  0 2017-02-14 21:12:25
 0  0      0 424764   4916  33904    0    0     0     0 97013  270  0 26 75  0  0 2017-02-14 21:12:26
 0  0      0 424732   4916  33904    0    0     0     0 97128  261  0 23 78  0  0 2017-02-14 21:12:27
 0  0      0 424828   4916  33904    0    0     0     0 96882  260  1 23 77  0  0 2017-02-14 21:12:28
 0  0      0 424828   4916  33904    0    0     0     0 96705  256  0 23 78  0  0 2017-02-14 21:12:29
 0  0      0 424860   4916  33904    0    0     0     0 96654  243  0 17 83  0  0 2017-02-14 21:12:30
 0  0      0 424860   4916  33904    0    0     0     0 96778  308  0 26 74  0  0 2017-02-14 21:12:31
 0  0      0 424860   4916  33904    0    0     0     0 97018  297  0 25 76  0  0 2017-02-14 21:12:32
 0  0      0 424892   4916  33904    0    0     0     0 96936  260  0 21 80  0  0 2017-02-14 21:12:33
 0  0      0 424860   4916  33904    0    0     0     0 96910  275  0 22 79  0  0 2017-02-14 21:12:34
 0  0      0 424956   4916  33904    0    0     0     0 97046  301  0 27 74  0  0 2017-02-14 21:12:35
 0  0      0 424796   4916  33904    0    0     0     0 96854  297  0 16 84  0  0 2017-02-14 21:12:36
 0  0      0 424796   4916  33904    0    0     0     0 96947  296  0 19 81  0  0 2017-02-14 21:12:37
 0  0      0 424828   4916  33908    0    0     0     0 96613  318  0 24 77  0  0 2017-02-14 21:12:38
 0  0      0 424924   4916  33908    0    0     0     0 96706  260  0 24 77  0  0 2017-02-14 21:12:39
 0  0      0 424892   4916  33908    0    0     0     0 96863  381  0 25 75  0  0 2017-02-14 21:12:40
 0  0      0 424924   4916  33908    0    0     0     0 96649  304  0 25 76  0  0 2017-02-14 21:12:41
 0  0      0 424860   4916  33908    0    0     0     0 96604  297  0 23 78  0  0 2017-02-14 21:12:42
 0  0      0 424860   4916  33908    0    0     0     0 96634  290  0 22 78  0  0 2017-02-14 21:12:43
 0  0      0 424860   4916  33908    0    0     0     0 96733  282  1 18 82  0  0 2017-02-14 21:12:44
 0  0      0 424860   4916  33908    0    0     0     0 96937  261  0 18 82  0  0 2017-02-14 21:12:45
 0  0      0 424860   4916  33908    0    0     0     0 96853  311  0 22 79  0  0 2017-02-14 21:12:46
