1487135386
[H[JMem: 93752K used, 419032K free, 1056K shrd, 4916K buff, 21352K cached
CPU:   0% usr   0% sys   0% nic 100% idle   0% io   0% irq   0% sirq
Load average: 0.07 0.02 0.00 1/85 21793
[7m  PID  PPID USER     STAT   VSZ %VSZ %CPU COMMAND[0m
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 418884   4916  33924    0    0     0     0 102031  194  0 20 81  0  0 2017-02-15 05:19:25
 0  0      0 418884   4916  33924    0    0     0     0 101995  206  0 22 78  0  0 2017-02-15 05:19:26
 1  0      0 418884   4916  33924    0    0     0     0 102071  181  0 21 79  0  0 2017-02-15 05:19:27
 0  0      0 418884   4916  33924    0    0     0     0 102194  184  0 19 82  0  0 2017-02-15 05:19:28
 1  0      0 418884   4916  33924    0    0     0     0 102166  191  0 19 82  0  0 2017-02-15 05:19:29
 0  0      0 418884   4916  33924    0    0     0     0 102182  200  0 22 79  0  0 2017-02-15 05:19:30
 1  0      0 418884   4916  33924    0    0     0     0 102002  180  0 21 79  0  0 2017-02-15 05:19:31
 0  0      0 418884   4916  33924    0    0     0     0 101876  196  0 23 77  0  0 2017-02-15 05:19:32
 0  0      0 418884   4916  33924    0    0     0     0 101980  205  0 21 79  0  0 2017-02-15 05:19:33
 0  0      0 418884   4916  33924    0    0     0     0 101983  211  1 24 75  0  0 2017-02-15 05:19:34
 0  0      0 418852   4916  33924    0    0     0     0 102128  195  0 21 79  0  0 2017-02-15 05:19:35
 0  0      0 418884   4916  33924    0    0     0     0 102020  212  0 22 78  0  0 2017-02-15 05:19:36
 1  0      0 418884   4916  33924    0    0     0     0 102181  201  0 24 76  0  0 2017-02-15 05:19:37
 0  0      0 418884   4916  33924    0    0     0     0 102162  190  0 18 82  0  0 2017-02-15 05:19:38
 1  0      0 418884   4916  33924    0    0     0     0 101940  195  0 20 81  0  0 2017-02-15 05:19:39
 1  0      0 418884   4916  33928    0    0     0     0 101901  196  0 21 80  0  0 2017-02-15 05:19:40
 0  0      0 418884   4916  33928    0    0     0     0 102021  207  0 22 78  0  0 2017-02-15 05:19:41
 0  0      0 418884   4916  33928    0    0     0     0 102129  200  0 24 77  0  0 2017-02-15 05:19:42
 1  0      0 418884   4916  33928    0    0     0     0 102082  200  1 23 77  0  0 2017-02-15 05:19:43
 0  0      0 418884   4916  33928    0    0     0     0 101765  223  0 21 79  0  0 2017-02-15 05:19:44
 0  0      0 418884   4916  33928    0    0     0     0 101892  193  0 19 81  0  0 2017-02-15 05:19:45
 0  0      0 418884   4916  33928    0    0     0     0 101999  185  0 19 82  0  0 2017-02-15 05:19:46
 1  0      0 418852   4916  33928    0    0     0     0 101870  214  0 26 74  0  0 2017-02-15 05:19:47
 1  0      0 418884   4916  33928    0    0     0     0 101945  190  0 18 82  0  0 2017-02-15 05:19:48
 1  0      0 418884   4916  33928    0    0     0     0 101949  186  0 22 79  0  0 2017-02-15 05:19:49
 0  0      0 418852   4916  33928    0    0     0     0 102094  197  0 21 79  0  0 2017-02-15 05:19:50
 0  0      0 418884   4916  33928    0    0     0     0 102264  207  0 25 76  0  0 2017-02-15 05:19:51
 0  0      0 418884   4916  33928    0    0     0     0 101844  191  0 20 80  0  0 2017-02-15 05:19:52
 1  0      0 418852   4916  33928    0    0     0     0 101890  177  0 20 80  0  0 2017-02-15 05:19:53
 1  0      0 418884   4916  33928    0    0     0     0 101881  183  0 20 80  0  0 2017-02-15 05:19:54
 0  0      0 418884   4916  33928    0    0     0     0 102123  189  0 20 81  0  0 2017-02-15 05:19:55
 0  0      0 418852   4916  33928    0    0     0     0 102204  208  0 22 78  0  0 2017-02-15 05:19:56
 0  0      0 418884   4916  33928    0    0     0     0 102091  207  0 25 75  0  0 2017-02-15 05:19:57
 0  0      0 418884   4916  33928    0    0     0     0 101999  202  0 23 77  0  0 2017-02-15 05:19:58
 0  0      0 418884   4916  33928    0    0     0     0 102232  197  0 22 78  0  0 2017-02-15 05:19:59
 0  0      0 418884   4916  33928    0    0     0     0 102031  206  0 22 79  0  0 2017-02-15 05:20:00
 0  0      0 419000   4916  33928    0    0     0     0 102161  250  0 23 78  0  0 2017-02-15 05:20:01
 0  0      0 419000   4916  33928    0    0     0     0 102048  206  0 23 77  0  0 2017-02-15 05:20:02
 1  0      0 419000   4916  33928    0    0     0     0 101994  189  0 21 80  0  0 2017-02-15 05:20:03
 1  0      0 419000   4916  33928    0    0     0     0 102111  185  0 20 81  0  0 2017-02-15 05:20:04
 1  0      0 419000   4916  33928    0    0     0     0 101956  194  0 22 79  0  0 2017-02-15 05:20:05
 0  0      0 419000   4916  33928    0    0     0     0 102174  193  0 21 80  0  0 2017-02-15 05:20:06
 0  0      0 419000   4916  33928    0    0     0     0 102118  180  0 19 81  0  0 2017-02-15 05:20:07
 0  0      0 419000   4916  33928    0    0     0     0 102067  172  0 15 85  0  0 2017-02-15 05:20:08
 0  0      0 418968   4916  33928    0    0     0     0 102045  200  0 22 78  0  0 2017-02-15 05:20:09
 0  0      0 419000   4916  33928    0    0     0     0 101982  185  0 20 81  0  0 2017-02-15 05:20:10
 1  0      0 419008   4916  33928    0    0     0     0 101862  229  0 24 77  0  0 2017-02-15 05:20:11
 0  0      0 419008   4916  33928    0    0     0     0 101971  204  0 23 77  0  0 2017-02-15 05:20:12
 1  0      0 419008   4916  33928    0    0     0     0 102067  188  0 18 82  0  0 2017-02-15 05:20:13
 0  0      0 419008   4916  33928    0    0     0     0 102011  206  0 21 79  0  0 2017-02-15 05:20:14
 0  0      0 419008   4916  33928    0    0     0     0 102013  193  0 23 78  0  0 2017-02-15 05:20:15
 0  0      0 419008   4916  33928    0    0     0     0 101976  199  0 21 79  0  0 2017-02-15 05:20:16
 0  0      0 419008   4916  33928    0    0     0     0 101840  221  0 25 75  0  0 2017-02-15 05:20:17
 1  0      0 419008   4916  33928    0    0     0     0 101887  182  0 20 80  0  0 2017-02-15 05:20:18
 0  0      0 419008   4916  33932    0    0     0     0 101992  199  0 24 77  0  0 2017-02-15 05:20:19
 0  0      0 418976   4916  33932    0    0     0     0 102008  212  0 25 75  0  0 2017-02-15 05:20:20
 0  0      0 419008   4916  33932    0    0     0     0 101885  209  0 25 75  0  0 2017-02-15 05:20:21
 0  0      0 418984   4916  33932    0    0     0     0 101785  180  0 18 82  0  0 2017-02-15 05:20:22
 0  0      0 419016   4916  33932    0    0     0     0 101984  206  0 24 77  0  0 2017-02-15 05:20:23
 0  0      0 419016   4916  33932    0    0     0     0 102076  179  0 19 81  0  0 2017-02-15 05:20:24
 1  0      0 419016   4916  33932    0    0     0     0 101840  204  0 22 78  0  0 2017-02-15 05:20:25
 1  0      0 418984   4916  33932    0    0     0     0 101969  204  0 20 81  0  0 2017-02-15 05:20:26
 1  0      0 419016   4916  33932    0    0     0     0 101918  198  0 22 78  0  0 2017-02-15 05:20:27
 0  0      0 419016   4916  33932    0    0     0     0 102123  161  0 15 85  0  0 2017-02-15 05:20:28
 0  0      0 419016   4916  33932    0    0     0     0 102174  184  0 17 83  0  0 2017-02-15 05:20:29
 0  0      0 419016   4916  33932    0    0     0     0 102041  210  0 23 78  0  0 2017-02-15 05:20:30
 0  0      0 418984   4916  33932    0    0     0     0 101881  209  0 23 77  0  0 2017-02-15 05:20:31
 0  0      0 419016   4916  33932    0    0     0     0 101800  190  1 20 80  0  0 2017-02-15 05:20:32
 0  0      0 419016   4916  33932    0    0     0     0 102030  198  0 23 78  0  0 2017-02-15 05:20:33
 0  0      0 419016   4916  33932    0    0     0     0 102200  176  0 15 86  0  0 2017-02-15 05:20:34
 0  0      0 419016   4916  33932    0    0     0     0 102167  154  0 14 86  0  0 2017-02-15 05:20:35
 1  0      0 419016   4916  33932    0    0     0     0 102194  201  0 21 79  0  0 2017-02-15 05:20:36
 0  0      0 419016   4916  33932    0    0     0     0 101980  216  0 24 77  0  0 2017-02-15 05:20:37
 1  0      0 419016   4916  33932    0    0     0     0 101760  217  0 21 79  0  0 2017-02-15 05:20:38
 0  0      0 419008   4916  33932    0    0     0     0 101962  202  0 21 80  0  0 2017-02-15 05:20:39
 0  0      0 419008   4916  33932    0    0     0     0 102048  221  0 26 74  0  0 2017-02-15 05:20:40
 0  0      0 419008   4916  33932    0    0     0     0 101842  193  0 20 80  0  0 2017-02-15 05:20:41
 0  0      0 419008   4916  33932    0    0     0     0 102194  203  0 24 76  0  0 2017-02-15 05:20:42
 0  0      0 419008   4916  33932    0    0     0     0 102312  200  0 20 81  0  0 2017-02-15 05:20:43
 0  0      0 419008   4916  33932    0    0     0     0 102263  210  0 25 75  0  0 2017-02-15 05:20:44
 0  0      0 419008   4916  33932    0    0     0     0 102224  207  0 22 79  0  0 2017-02-15 05:20:45
 1  0      0 419008   4916  33932    0    0     0     0 102307  218  1 21 79  0  0 2017-02-15 05:20:46
 1  0      0 419008   4916  33932    0    0     0     0 102311  199  0 19 81  0  0 2017-02-15 05:20:47
 0  0      0 419008   4916  33932    0    0     0     0 101941  221  0 23 77  0  0 2017-02-15 05:20:48
 0  0      0 419008   4916  33932    0    0     0     0 102000  227  0 24 76  0  0 2017-02-15 05:20:49
 0  0      0 419008   4916  33932    0    0     0     0 102061  175  0 20 80  0  0 2017-02-15 05:20:50
 1  0      0 418976   4916  33932    0    0     0     0 101946  209  0 23 78  0  0 2017-02-15 05:20:51
 0  0      0 419008   4916  33932    0    0     0     0 101975  200  0 20 80  0  0 2017-02-15 05:20:52
 1  0      0 418976   4916  33932    0    0     0     0 102211  185  0 20 81  0  0 2017-02-15 05:20:53
 0  0      0 419008   4916  33932    0    0     0     0 102050  196  0 22 78  0  0 2017-02-15 05:20:54
 0  0      0 419008   4916  33932    0    0     0     0 102044  196  0 20 80  0  0 2017-02-15 05:20:55
 0  0      0 418976   4916  33932    0    0     0     0 101822  204  0 25 76  0  0 2017-02-15 05:20:56
 0  0      0 419008   4916  33932    0    0     0     0 101887  199  0 21 80  0  0 2017-02-15 05:20:57
 1  0      0 419008   4916  33932    0    0     0     0 101974  204  0 21 80  0  0 2017-02-15 05:20:58
 0  0      0 419008   4916  33936    0    0     0     0 101991  180  0 18 82  0  0 2017-02-15 05:20:59
 0  0      0 419008   4916  33936    0    0     0     0 101943  199  0 22 78  0  0 2017-02-15 05:21:00
 0  0      0 419008   4916  33936    0    0     0     0 102064  196  0 20 80  0  0 2017-02-15 05:21:01
 1  0      0 419008   4916  33936    0    0     0     0 101968  204  0 23 77  0  0 2017-02-15 05:21:02
 0  0      0 419008   4916  33936    0    0     0     0 101925  195  0 23 77  0  0 2017-02-15 05:21:03
 0  0      0 419008   4916  33936    0    0     0     0 102014  202  0 25 75  0  0 2017-02-15 05:21:04
 0  0      0 419008   4916  33936    0    0     0     0 102035  202  0 21 79  0  0 2017-02-15 05:21:05
 0  0      0 419008   4916  33936    0    0     0     0 102212  191  0 18 83  0  0 2017-02-15 05:21:06
 1  0      0 418976   4916  33936    0    0     0     0 101802  197  0 21 80  0  0 2017-02-15 05:21:07
 0  0      0 419008   4916  33936    0    0     0     0 102001  190  0 19 81  0  0 2017-02-15 05:21:08
 1  0      0 419008   4916  33936    0    0     0     0 101908  205  0 23 78  0  0 2017-02-15 05:21:09
 1  0      0 419008   4916  33936    0    0     0     0 101784  204  0 22 79  0  0 2017-02-15 05:21:10
 0  0      0 418976   4916  33936    0    0     0     0 101884  215  0 26 75  0  0 2017-02-15 05:21:11
 0  0      0 419008   4916  33936    0    0     0     0 102024  186  0 20 80  0  0 2017-02-15 05:21:12
 0  0      0 418968   4916  33936    0    0     0     0 101917  240  0 24 76  0  0 2017-02-15 05:21:13
 0  0      0 419008   4916  33936    0    0     0     0 102087  209  0 23 78  0  0 2017-02-15 05:21:14
 1  0      0 418976   4916  33936    0    0     0     0 102103  195  0 22 78  0  0 2017-02-15 05:21:15
 0  0      0 419016   4916  33936    0    0     0     0 102083  228  0 29 71  0  0 2017-02-15 05:21:16
 1  0      0 418984   4916  33936    0    0     0     0 101863  191  0 21 80  0  0 2017-02-15 05:21:17
 0  0      0 419016   4916  33936    0    0     0     0 102091  197  0 20 80  0  0 2017-02-15 05:21:18
 0  0      0 419016   4916  33936    0    0     0     0 101939  208  0 24 76  0  0 2017-02-15 05:21:19
 1  0      0 419016   4916  33936    0    0     0     0 101994  199  0 19 82  0  0 2017-02-15 05:21:20
 1  0      0 419016   4916  33936    0    0     0     0 102168  187  0 19 81  0  0 2017-02-15 05:21:21
 0  0      0 419016   4916  33936    0    0     0     0 102202  191  0 20 80  0  0 2017-02-15 05:21:22
 0  0      0 419016   4916  33936    0    0     0     0 102136  190  0 20 80  0  0 2017-02-15 05:21:23
 0  0      0 419016   4916  33936    0    0     0     0 102316  195  0 21 79  0  0 2017-02-15 05:21:24
 0  0      0 419016   4916  33936    0    0     0     0 102317  189  0 20 81  0  0 2017-02-15 05:21:25
 1  0      0 419016   4916  33936    0    0     0     0 102228  191  0 19 81  0  0 2017-02-15 05:21:26
 0  0      0 419048   4916  33936    0    0     0     0 102143  213  0 26 75  0  0 2017-02-15 05:21:27
 0  0      0 418984   4916  33936    0    0     0     0 102295  210  0 25 76  0  0 2017-02-15 05:21:28
 1  0      0 419016   4916  33936    0    0     0     0 102284  208  0 25 76  0  0 2017-02-15 05:21:29
 1  0      0 418984   4916  33936    0    0     0     0 101977  203  0 20 81  0  0 2017-02-15 05:21:30
 1  0      0 419016   4916  33936    0    0     0     0 102052  217  0 25 76  0  0 2017-02-15 05:21:31
 0  0      0 419008   4916  33936    0    0     0     0 101902  192  0 21 79  0  0 2017-02-15 05:21:32
 1  0      0 419008   4916  33936    0    0     0     0 101810  227  0 23 77  0  0 2017-02-15 05:21:33
 0  0      0 419008   4916  33936    0    0     0     0 102170  200  0 22 79  0  0 2017-02-15 05:21:34
 0  0      0 419008   4916  33936    0    0     0     0 101858  212  0 21 80  0  0 2017-02-15 05:21:35
 1  0      0 419008   4916  33936    0    0     0     0 101925  207  0 25 76  0  0 2017-02-15 05:21:36
 1  0      0 419008   4916  33936    0    0     0     0 102252  206  0 24 77  0  0 2017-02-15 05:21:37
 0  0      0 419008   4916  33936    0    0     0     0 102065  215  0 25 76  0  0 2017-02-15 05:21:38
 1  0      0 419008   4916  33940    0    0     0     0 101990  197  0 24 77  0  0 2017-02-15 05:21:39
 1  0      0 419000   4916  33940    0    0     0     0 102183  197  1 22 78  0  0 2017-02-15 05:21:40
 0  0      0 418968   4916  33940    0    0     0     0 102204  186  0 19 82  0  0 2017-02-15 05:21:41
 0  0      0 419000   4916  33940    0    0     0     0 102069  186  0 21 79  0  0 2017-02-15 05:21:42
 0  0      0 418968   4916  33940    0    0     0     0 102339  193  0 23 77  0  0 2017-02-15 05:21:43
 0  0      0 418968   4916  33940    0    0     0     0 101783  222  0 25 75  0  0 2017-02-15 05:21:44
 0  0      0 419000   4916  33940    0    0     0     0 101876  183  0 17 83  0  0 2017-02-15 05:21:45
 0  0      0 419000   4916  33940    0    0     0     0 102086  188  0 20 80  0  0 2017-02-15 05:21:46
 0  0      0 419000   4916  33940    0    0     0     0 102076  217  0 23 78  0  0 2017-02-15 05:21:47
 1  0      0 419000   4916  33940    0    0     0     0 102147  222  0 25 75  0  0 2017-02-15 05:21:48
 0  0      0 419000   4916  33940    0    0     0     0 102051  227  0 24 76  0  0 2017-02-15 05:21:49
 1  0      0 419000   4916  33940    0    0     0     0 102150  208  0 21 79  0  0 2017-02-15 05:21:50
 0  0      0 419000   4916  33940    0    0     0     0 102093  207  0 21 80  0  0 2017-02-15 05:21:51
 0  0      0 419000   4916  33940    0    0     0     0 101863  202  0 22 78  0  0 2017-02-15 05:21:52
 0  0      0 418968   4916  33940    0    0     0     0 101953  190  0 19 81  0  0 2017-02-15 05:21:53
 0  0      0 419000   4916  33940    0    0     0     0 101812  226  0 27 74  0  0 2017-02-15 05:21:54
 0  0      0 419000   4916  33940    0    0     0     0 101830  193  0 19 81  0  0 2017-02-15 05:21:55
 0  0      0 419000   4916  33940    0    0     0     0 101792  200  0 23 78  0  0 2017-02-15 05:21:56
 0  0      0 419000   4916  33940    0    0     0     0 102032  198  0 23 78  0  0 2017-02-15 05:21:57
 0  0      0 419000   4916  33940    0    0     0     0 102084  204  0 22 79  0  0 2017-02-15 05:21:58
 0  0      0 418968   4916  33940    0    0     0     0 102180  210  0 22 79  0  0 2017-02-15 05:21:59
 1  0      0 419000   4916  33940    0    0     0     0 102191  178  0 18 82  0  0 2017-02-15 05:22:00
 1  0      0 419000   4916  33940    0    0     0     0 102194  204  0 21 80  0  0 2017-02-15 05:22:01
 0  0      0 419000   4916  33940    0    0     0     0 102220  204  0 23 77  0  0 2017-02-15 05:22:02
 0  0      0 419000   4916  33940    0    0     0     0 101879  197  0 23 77  0  0 2017-02-15 05:22:03
 0  0      0 419000   4916  33940    0    0     0     0 101980  174  0 19 81  0  0 2017-02-15 05:22:04
 1  0      0 419000   4916  33940    0    0     0     0 101973  183  0 17 83  0  0 2017-02-15 05:22:05
 1  0      0 418968   4916  33940    0    0     0     0 102030  207  0 22 78  0  0 2017-02-15 05:22:06
 0  0      0 418984   4916  33940    0    0     0     0 101923  192  0 22 79  0  0 2017-02-15 05:22:07
 0  0      0 419016   4916  33940    0    0     0     0 101948  180  0 19 81  0  0 2017-02-15 05:22:08
 0  0      0 419016   4916  33940    0    0     0     0 101843  186  0 19 81  0  0 2017-02-15 05:22:09
 1  0      0 419016   4916  33940    0    0     0     0 101869  196  0 22 78  0  0 2017-02-15 05:22:10
 0  0      0 419016   4916  33940    0    0     0     0 101972  172  0 18 83  0  0 2017-02-15 05:22:11
 1  0      0 418984   4916  33940    0    0     0     0 102202  186  0 19 82  0  0 2017-02-15 05:22:12
 0  0      0 419016   4916  33940    0    0     0     0 102123  187  0 21 79  0  0 2017-02-15 05:22:13
 0  0      0 419016   4916  33940    0    0     0     0 101853  190  0 19 81  0  0 2017-02-15 05:22:14
 1  0      0 419016   4916  33940    0    0     0     0 102183  214  0 26 75  0  0 2017-02-15 05:22:15
 0  0      0 419016   4916  33940    0    0     0     0 101928  216  0 25 75  0  0 2017-02-15 05:22:16
 0  0      0 419016   4916  33940    0    0     0     0 102128  204  0 24 77  0  0 2017-02-15 05:22:17
 0  0      0 419016   4916  33940    0    0     0     0 102127  204  0 22 78  0  0 2017-02-15 05:22:18
 0  0      0 419016   4916  33944    0    0     0     0 102002  184  0 21 79  0  0 2017-02-15 05:22:19
 1  0      0 419016   4916  33944    0    0     0     0 102021  222  0 20 80  0  0 2017-02-15 05:22:20
 0  0      0 418984   4916  33944    0    0     0     0 101898  192  0 19 81  0  0 2017-02-15 05:22:21
 1  0      0 419016   4916  33944    0    0     0     0 102150  194  0 20 81  0  0 2017-02-15 05:22:22
 1  0      0 419016   4916  33944    0    0     0     0 102149  200  0 25 75  0  0 2017-02-15 05:22:23
 0  0      0 418984   4916  33944    0    0     0     0 101997  189  0 18 82  0  0 2017-02-15 05:22:24
 0  0      0 419016   4916  33944    0    0     0     0 102025  210  0 23 77  0  0 2017-02-15 05:22:25
 0  0      0 419016   4916  33944    0    0     0     0 102041  212  0 23 78  0  0 2017-02-15 05:22:26
 0  0      0 419016   4916  33944    0    0     0     0 101838  199  0 19 81  0  0 2017-02-15 05:22:27
 0  0      0 419016   4916  33944    0    0     0     0 102038  209  0 24 76  0  0 2017-02-15 05:22:28
 0  0      0 418984   4916  33944    0    0     0     0 102235  191  0 19 81  0  0 2017-02-15 05:22:29
 1  0      0 419016   4916  33944    0    0     0     0 102337  187  0 17 84  0  0 2017-02-15 05:22:30
 0  0      0 419016   4916  33944    0    0     0     0 102082  197  0 21 80  0  0 2017-02-15 05:22:31
 0  0      0 419016   4916  33944    0    0     0     0 102050  182  0 17 83  0  0 2017-02-15 05:22:32
 0  0      0 419016   4916  33944    0    0     0     0 101908  239  0 25 75  0  0 2017-02-15 05:22:33
 0  0      0 419016   4916  33944    0    0     0     0 101910  194  0 22 78  0  0 2017-02-15 05:22:34
 1  0      0 419016   4916  33944    0    0     0     0 101880  183  1 19 81  0  0 2017-02-15 05:22:35
 1  0      0 419016   4916  33944    0    0     0     0 101960  176  0 17 84  0  0 2017-02-15 05:22:36
 0  0      0 418984   4916  33944    0    0     0     0 101928  197  0 22 79  0  0 2017-02-15 05:22:37
 0  0      0 418984   4916  33944    0    0     0     0 102106  212  0 21 80  0  0 2017-02-15 05:22:38
 0  0      0 419016   4916  33944    0    0     0     0 102301  184  0 16 84  0  0 2017-02-15 05:22:39
 0  0      0 419016   4916  33944    0    0     0     0 102007  200  0 20 80  0  0 2017-02-15 05:22:40
 0  0      0 419016   4916  33944    0    0     0     0 102183  192  0 19 82  0  0 2017-02-15 05:22:41
 0  0      0 419016   4916  33944    0    0     0     0 101932  176  0 17 83  0  0 2017-02-15 05:22:42
 0  0      0 419016   4916  33944    0    0     0     0 101942  202  0 20 80  0  0 2017-02-15 05:22:43
 1  0      0 418984   4916  33944    0    0     0     0 101966  209  0 20 81  0  0 2017-02-15 05:22:44
 0  0      0 419008   4916  33944    0    0     0     0 101904  186  0 18 82  0  0 2017-02-15 05:22:45
 1  0      0 419008   4916  33944    0    0     0     0 101984  194  0 19 82  0  0 2017-02-15 05:22:46
 1  0      0 419000   4916  33944    0    0     0     0 102145  198  0 22 78  0  0 2017-02-15 05:22:47
 1  0      0 419000   4916  33944    0    0     0     0 102077  205  0 21 79  0  0 2017-02-15 05:22:48
 1  0      0 419000   4916  33944    0    0     0     0 101952  200  1 25 75  0  0 2017-02-15 05:22:49
 0  0      0 419000   4916  33944    0    0     0     0 101844  204  0 20 81  0  0 2017-02-15 05:22:50
 0  0      0 419000   4916  33944    0    0     0     0 102088  209  0 18 82  0  0 2017-02-15 05:22:51
 0  0      0 418968   4916  33944    0    0     0     0 102023  227  0 23 77  0  0 2017-02-15 05:22:52
 0  0      0 418968   4916  33944    0    0     0     0 102232  204  0 24 76  0  0 2017-02-15 05:22:53
 0  0      0 419000   4916  33944    0    0     0     0 102163  178  0 18 82  0  0 2017-02-15 05:22:54
 0  0      0 419000   4916  33944    0    0     0     0 101963  186  0 19 82  0  0 2017-02-15 05:22:55
 0  0      0 419000   4916  33944    0    0     0     0 102134  228  0 26 74  0  0 2017-02-15 05:22:56
 0  0      0 419000   4916  33944    0    0     0     0 102045  193  0 22 78  0  0 2017-02-15 05:22:57
 0  0      0 419000   4916  33948    0    0     0     0 102217  182  0 19 81  0  0 2017-02-15 05:22:58
 1  0      0 418968   4916  33948    0    0     0     0 102131  212  0 26 75  0  0 2017-02-15 05:22:59
 0  0      0 419000   4916  33948    0    0     0     0 101900  200  0 22 78  0  0 2017-02-15 05:23:00
 0  0      0 419000   4916  33948    0    0     0     0 101930  192  0 20 80  0  0 2017-02-15 05:23:01
 0  0      0 419000   4916  33948    0    0     0     0 102000  201  0 21 79  0  0 2017-02-15 05:23:02
 0  0      0 419000   4916  33948    0    0     0     0 101897  198  0 23 77  0  0 2017-02-15 05:23:03
 1  0      0 419000   4916  33948    0    0     0     0 102076  202  0 21 80  0  0 2017-02-15 05:23:04
 0  0      0 419000   4916  33948    0    0     0     0 102123  201  0 21 79  0  0 2017-02-15 05:23:05
 1  0      0 419000   4916  33948    0    0     0     0 102092  212  0 22 78  0  0 2017-02-15 05:23:06
 1  0      0 419000   4916  33948    0    0     0     0 102263  210  0 22 78  0  0 2017-02-15 05:23:07
 0  0      0 419000   4916  33948    0    0     0     0 102300  188  0 19 82  0  0 2017-02-15 05:23:08
 0  0      0 419000   4916  33948    0    0     0     0 102231  188  0 22 79  0  0 2017-02-15 05:23:09
 0  0      0 419000   4916  33948    0    0     0     0 102053  172  0 15 85  0  0 2017-02-15 05:23:10
 0  0      0 419000   4916  33948    0    0     0     0 101910  209  0 21 80  0  0 2017-02-15 05:23:11
 0  0      0 419000   4916  33948    0    0     0     0 101877  173  0 18 83  0  0 2017-02-15 05:23:12
 0  0      0 419000   4916  33948    0    0     0     0 102047  206  0 25 76  0  0 2017-02-15 05:23:13
 0  0      0 419000   4916  33948    0    0     0     0 102197  191  0 21 80  0  0 2017-02-15 05:23:14
 0  0      0 418968   4916  33948    0    0     0     0 101985  211  0 24 75  0  0 2017-02-15 05:23:15
 0  0      0 419000   4916  33948    0    0     0     0 101959  186  0 16 85  0  0 2017-02-15 05:23:16
 1  0      0 419000   4916  33948    0    0     0     0 101980  189  0 19 82  0  0 2017-02-15 05:23:17
 1  0      0 419000   4916  33948    0    0     0     0 101941  210  0 24 77  0  0 2017-02-15 05:23:18
 0  0      0 419000   4916  33948    0    0     0     0 101936  184  0 19 82  0  0 2017-02-15 05:23:19
 0  0      0 419000   4916  33948    0    0     0     0 102079  211  0 26 75  0  0 2017-02-15 05:23:20
 0  0      0 419000   4916  33948    0    0     0     0 101940  199  0 24 77  0  0 2017-02-15 05:23:21
 0  0      0 419000   4916  33948    0    0     0     0 102080  205  0 20 81  0  0 2017-02-15 05:23:22
 1  0      0 419000   4916  33948    0    0     0     0 102270  196  0 23 78  0  0 2017-02-15 05:23:23
 0  0      0 419000   4916  33948    0    0     0     0 102022  203  0 22 78  0  0 2017-02-15 05:23:24
 0  0      0 419000   4916  33948    0    0     0     0 102089  190  0 22 79  0  0 2017-02-15 05:23:25
 0  0      0 419000   4916  33948    0    0     0     0 102166  195  0 20 80  0  0 2017-02-15 05:23:26
 1  0      0 419000   4916  33948    0    0     0     0 101905  184  0 18 83  0  0 2017-02-15 05:23:27
 0  0      0 419000   4916  33948    0    0     0     0 102072  187  0 18 82  0  0 2017-02-15 05:23:28
 0  0      0 418968   4916  33948    0    0     0     0 102227  212  0 24 77  0  0 2017-02-15 05:23:29
 0  0      0 419000   4916  33948    0    0     0     0 102095  172  0 16 85  0  0 2017-02-15 05:23:30
 1  0      0 419000   4916  33948    0    0     0     0 101990  203  0 23 76  0  0 2017-02-15 05:23:31
 0  0      0 419000   4916  33948    0    0     0     0 102085  181  0 19 81  0  0 2017-02-15 05:23:32
 1  0      0 419000   4916  33948    0    0     0     0 101884  196  0 19 82  0  0 2017-02-15 05:23:33
 0  0      0 419024   4916  33948    0    0     0     0 102011  222  0 25 76  0  0 2017-02-15 05:23:34
 1  0      0 419024   4916  33948    0    0     0     0 102017  166  0 17 83  0  0 2017-02-15 05:23:35
 1  0      0 419024   4916  33948    0    0     0     0 101968  206  0 26 74  0  0 2017-02-15 05:23:36
 0  0      0 419024   4916  33948    0    0     0     0 101896  184  0 19 81  0  0 2017-02-15 05:23:37
 0  0      0 419024   4916  33952    0    0     0     0 101839  194  0 23 77  0  0 2017-02-15 05:23:38
 0  0      0 418992   4916  33952    0    0     0     0 102051  177  0 17 83  0  0 2017-02-15 05:23:39
 0  0      0 419024   4916  33952    0    0     0     0 101819  212  0 25 76  0  0 2017-02-15 05:23:40
 1  0      0 419024   4916  33952    0    0     0     0 101838  199  0 22 78  0  0 2017-02-15 05:23:41
 0  0      0 418992   4916  33952    0    0     0     0 101987  211  0 24 77  0  0 2017-02-15 05:23:42
 0  0      0 419024   4916  33952    0    0     0     0 102033  176  0 19 82  0  0 2017-02-15 05:23:43
 0  0      0 419024   4916  33952    0    0     0     0 102020  179  0 16 84  0  0 2017-02-15 05:23:44
 0  0      0 418992   4916  33952    0    0     0     0 101900  185  0 21 79  0  0 2017-02-15 05:23:45
 0  0      0 419024   4916  33952    0    0     0     0 101811  227  0 28 72  0  0 2017-02-15 05:23:46
 1  0      0 419024   4916  33952    0    0     0     0 101902  194  0 20 79  0  0 2017-02-15 05:23:47
 1  0      0 419024   4916  33952    0    0     0     0 102013  210  0 24 76  0  0 2017-02-15 05:23:48
