1487131778
[H[JMem: 87324K used, 425460K free, 1056K shrd, 4916K buff, 21352K cached
CPU:   0% usr   0% sys   0% nic 100% idle   0% io   0% irq   0% sirq
Load average: 0.08 0.02 0.01 1/80 21682
[7m  PID  PPID USER     STAT   VSZ %VSZ %CPU COMMAND[0m
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 428356   4916  33872    0    0     0     0 100643  362  0 23 77  0  0 2017-02-15 04:10:40
 0  0      0 428356   4916  33872    0    0     0     0 100694  371  0 22 78  0  0 2017-02-15 04:10:41
 0  0      0 428356   4916  33872    0    0     0     0 100528  353  0 21 79  0  0 2017-02-15 04:10:42
 0  0      0 428324   4916  33872    0    0     0     0 100648  359  0 22 78  0  0 2017-02-15 04:10:43
 0  0      0 428356   4916  33872    0    0     0     0 100467  351  0 20 81  0  0 2017-02-15 04:10:44
 0  0      0 428292   4916  33872    0    0     0     0 100596  353  0 21 80  0  0 2017-02-15 04:10:45
 0  0      0 428324   4916  33872    0    0     0     0 100335  372  0 23 78  0  0 2017-02-15 04:10:46
 0  0      0 428292   4916  33872    0    0     0     0 100371  373  0 24 76  0  0 2017-02-15 04:10:47
 0  0      0 428324   4916  33872    0    0     0     0 100266  374  0 23 78  0  0 2017-02-15 04:10:48
 0  0      0 428292   4916  33872    0    0     0     0 100557  381  0 23 77  0  0 2017-02-15 04:10:49
 0  0      0 428324   4916  33872    0    0     0     0 100564  363  0 23 78  0  0 2017-02-15 04:10:50
 0  0      0 428260   4916  33872    0    0     0     0 100665  363  0 22 79  0  0 2017-02-15 04:10:51
 0  0      0 428260   4916  33872    0    0     0     0 100613  359  1 21 79  0  0 2017-02-15 04:10:52
 0  0      0 428228   4916  33872    0    0     0     0 100775  369  0 25 76  0  0 2017-02-15 04:10:53
 0  0      0 428260   4916  33876    0    0     0     0 100497  359  0 21 79  0  0 2017-02-15 04:10:54
 0  0      0 428260   4916  33876    0    0     0     0 100565  358  0 22 79  0  0 2017-02-15 04:10:55
 0  0      0 428260   4916  33876    0    0     0     0 100553  356  0 23 77  0  0 2017-02-15 04:10:56
 0  0      0 428260   4916  33876    0    0     0     0 100658  379  0 26 74  0  0 2017-02-15 04:10:57
 0  0      0 428260   4916  33876    0    0     0     0 100695  354  0 20 80  0  0 2017-02-15 04:10:58
 0  0      0 428196   4916  33876    0    0     0     0 100634  381  0 25 75  0  0 2017-02-15 04:10:59
 0  0      0 428228   4916  33876    0    0     0     0 100684  363  0 22 79  0  0 2017-02-15 04:11:00
