1487157037
[H[JMem: 96904K used, 415880K free, 1056K shrd, 4916K buff, 21352K cached
CPU:   0% usr   0% sys   0% nic 100% idle   0% io   0% irq   0% sirq
Load average: 0.00 0.00 0.00 2/85 22577
[7m  PID  PPID USER     STAT   VSZ %VSZ %CPU COMMAND[0m
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 416444   4916  33880    0    0     0     0 51833  229  0 12 89  0  0 2017-02-15 11:12:52
 0  0      0 416508   4916  33880    0    0     0     0 51211  211  0 12 88  0  0 2017-02-15 11:12:53
 0  0      0 416476   4916  33880    0    0     0     0 51223  244  0 14 87  0  0 2017-02-15 11:12:54
 0  0      0 416508   4916  33880    0    0     0     0 51781  217  0  9 91  0  0 2017-02-15 11:12:55
 0  0      0 416476   4916  33880    0    0     0     0 52252  195  0 10 90  0  0 2017-02-15 11:12:56
 0  0      0 416476   4916  33880    0    0     0     0 48119  174  0 11 90  0  0 2017-02-15 11:12:57
 0  0      0 416476   4916  33880    0    0     0     0 56545  234  0 11 89  0  0 2017-02-15 11:12:58
 0  0      0 416476   4916  33880    0    0     0     0 54251  210  0 11 89  0  0 2017-02-15 11:12:59
 0  0      0 416508   4916  33880    0    0     0     0 50398  204  1 13 87  0  0 2017-02-15 11:13:00
 0  0      0 416476   4916  33880    0    0     0     0 51764  226  0 11 90  0  0 2017-02-15 11:13:01
 0  0      0 416476   4916  33880    0    0     0     0 52088  201  0 14 87  0  0 2017-02-15 11:13:02
 0  0      0 416476   4916  33880    0    0     0     0 50559  232  0 13 87  0  0 2017-02-15 11:13:03
 0  0      0 416412   4916  33880    0    0     0     0 52489  241  0 10 91  0  0 2017-02-15 11:13:04
 0  0      0 416444   4916  33880    0    0     0     0 54238  229  0 14 86  0  0 2017-02-15 11:13:05
 0  0      0 416412   4916  33880    0    0     0     0 50758  214  0 12 88  0  0 2017-02-15 11:13:06
 0  0      0 416380   4916  33880    0    0     0     0 51564  196  0 12 88  0  0 2017-02-15 11:13:07
 0  0      0 416444   4916  33880    0    0     0     0 51836  212  0 10 90  0  0 2017-02-15 11:13:08
 0  0      0 416412   4916  33880    0    0     0     0 52012  188  0 11 90  0  0 2017-02-15 11:13:09
 0  0      0 416348   4916  33880    0    0     0     0 51603  233  0 11 90  0  0 2017-02-15 11:13:10
 0  0      0 416316   4916  33880    0    0     0     0 51838  196  0 13 87  0  0 2017-02-15 11:13:11
 0  0      0 416316   4916  33880    0    0     0     0 51413  200  0 10 91  0  0 2017-02-15 11:13:12
 0  0      0 416316   4916  33880    0    0     0     0 51340  205  0 10 90  0  0 2017-02-15 11:13:13
 0  0      0 416348   4916  33884    0    0     0     0 51166  218  0 15 86  0  0 2017-02-15 11:13:14
 0  0      0 416316   4916  33884    0    0     0     0 50967  234  0 13 87  0  0 2017-02-15 11:13:15
 0  0      0 416284   4916  33884    0    0     0     0 51798  197  0 11 89  0  0 2017-02-15 11:13:16
 0  0      0 416284   4916  33884    0    0     0     0 51319  209  0 11 89  0  0 2017-02-15 11:13:17
 0  0      0 416348   4916  33884    0    0     0     0 51318  226  0 10 90  0  0 2017-02-15 11:13:18
 0  0      0 416348   4916  33884    0    0     0     0 50554  198  1 11 89  0  0 2017-02-15 11:13:19
 0  0      0 416348   4916  33884    0    0     0     0 52046  198  0  8 92  0  0 2017-02-15 11:13:20
 0  0      0 416380   4916  33884    0    0     0     0 51107  200  0 14 87  0  0 2017-02-15 11:13:21
 0  0      0 416348   4916  33884    0    0     0     0 51550  205  0 11 90  0  0 2017-02-15 11:13:22
 0  0      0 416380   4916  33884    0    0     0     0 51423  198  0 12 88  0  0 2017-02-15 11:13:23
 0  0      0 416348   4916  33884    0    0     0     0 50925  167  0  8 93  0  0 2017-02-15 11:13:24
 0  0      0 416348   4916  33884    0    0     0     0 50409  233  0 15 86  0  0 2017-02-15 11:13:25
 0  0      0 416348   4916  33884    0    0     0     0 52039  224  0 12 88  0  0 2017-02-15 11:13:26
 0  0      0 416348   4916  33884    0    0     0     0 51914  214  0 10 90  0  0 2017-02-15 11:13:27
 0  0      0 416380   4916  33884    0    0     0     0 51079  212  0 13 88  0  0 2017-02-15 11:13:28
 0  0      0 416348   4916  33884    0    0     0     0 50458  198  0  9 91  0  0 2017-02-15 11:13:29
 0  0      0 416348   4916  33884    0    0     0     0 51576  208  0 11 89  0  0 2017-02-15 11:13:30
 0  0      0 416348   4916  33884    0    0     0     0 50108  231  0 14 86  0  0 2017-02-15 11:13:31
 0  0      0 416348   4916  33884    0    0     0     0 51527  215  0 13 88  0  0 2017-02-15 11:13:32
 0  0      0 416380   4916  33884    0    0     0     0 51536  202  0  9 92  0  0 2017-02-15 11:13:33
 0  0      0 416348   4916  33884    0    0     0     0 51558  236  0 10 91  0  0 2017-02-15 11:13:34
 0  0      0 416348   4916  33884    0    0     0     0 51673  206  0 11 89  0  0 2017-02-15 11:13:35
 0  0      0 416348   4916  33884    0    0     0     0 51469  212  0 10 91  0  0 2017-02-15 11:13:36
 0  0      0 416348   4916  33884    0    0     0     0 51549  221  0 14 87  0  0 2017-02-15 11:13:37
 0  0      0 416348   4916  33884    0    0     0     0 51279  203  0  9 91  0  0 2017-02-15 11:13:38
 0  0      0 416348   4916  33884    0    0     0     0 51294  194  0 10 90  0  0 2017-02-15 11:13:39
