1487185905
[H[JMem: 98812K used, 413972K free, 1056K shrd, 4916K buff, 21352K cached
CPU:   0% usr   0% sys   0% nic 100% idle   0% io   0% irq   0% sirq
Load average: 0.01 0.01 0.00 2/85 23623
[7m  PID  PPID USER     STAT   VSZ %VSZ %CPU COMMAND[0m
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 414152   4916  33880    0    0     0     0 60169  241  1 12 88  0  0 2017-02-15 19:14:04
 0  0      0 414088   4916  33880    0    0     0     0 58793  220  0 10 91  0  0 2017-02-15 19:14:05
 1  0      0 414056   4916  33880    0    0     0     0 58145  209  0 10 91  0  0 2017-02-15 19:14:06
 0  0      0 414088   4916  33880    0    0     0     0 57434  231  1 11 89  0  0 2017-02-15 19:14:07
 0  0      0 414056   4916  33880    0    0     0     0 57675  222  0  9 91  0  0 2017-02-15 19:14:08
 0  0      0 414056   4916  33880    0    0     0     0 58133  225  0 14 86  0  0 2017-02-15 19:14:09
 0  0      0 414056   4916  33880    0    0     0     0 56911  221  0 11 90  0  0 2017-02-15 19:14:10
 1  0      0 414056   4916  33880    0    0     0     0 57969  224  0 13 87  0  0 2017-02-15 19:14:11
 0  0      0 414180   4916  33880    0    0     0     0 57784  212  0  9 92  0  0 2017-02-15 19:14:12
 1  0      0 414180   4916  33880    0    0     0     0 57065  235  0 13 87  0  0 2017-02-15 19:14:13
 1  0      0 414180   4916  33880    0    0     0     0 57089  221  0  9 91  0  0 2017-02-15 19:14:14
 0  0      0 414148   4916  33880    0    0     0     0 57203  227  0 13 88  0  0 2017-02-15 19:14:15
 0  0      0 414148   4916  33880    0    0     0     0 57022  205  0  9 91  0  0 2017-02-15 19:14:16
 1  0      0 414148   4916  33880    0    0     0     0 56805  211  0  9 90  0  0 2017-02-15 19:14:17
 0  0      0 414304   4916  33880    0    0     0     0 56855  235  0 14 87  0  0 2017-02-15 19:14:18
 0  0      0 414272   4916  33880    0    0     0     0 57625  239  1 14 86  0  0 2017-02-15 19:14:19
 0  0      0 414272   4916  33880    0    0     0     0 57121  221  0 13 87  0  0 2017-02-15 19:14:20
 0  0      0 414272   4916  33880    0    0     0     0 57028  229  0  9 91  0  0 2017-02-15 19:14:21
 1  0      0 414396   4916  33884    0    0     0     0 58202  222  0 13 87  0  0 2017-02-15 19:14:22
 1  0      0 414396   4916  33884    0    0     0     0 57026  220  0  9 91  0  0 2017-02-15 19:14:23
 0  0      0 414396   4916  33884    0    0     0     0 57267  219  0  9 91  0  0 2017-02-15 19:14:24
 0  0      0 414488   4916  33884    0    0     0     0 57784  211  0  9 91  0  0 2017-02-15 19:14:25
 0  0      0 414612   4916  33884    0    0     0     0 57863  241  1 13 87  0  0 2017-02-15 19:14:26
 0  0      0 414676   4916  33884    0    0     0     0 57312  226  0 10 91  0  0 2017-02-15 19:14:27
 0  0      0 414644   4916  33884    0    0     0     0 56809  231  0 13 87  0  0 2017-02-15 19:14:28
 1  0      0 414676   4916  33884    0    0     0     0 57078  230  0 12 89  0  0 2017-02-15 19:14:29
 1  0      0 414932   4916  33884    0    0     0     0 57081  218  0  8 92  0  0 2017-02-15 19:14:30
 0  0      0 414932   4916  33884    0    0     0     0 56882  207  0 11 89  0  0 2017-02-15 19:14:31
