1487120953
[H[JMem: 91776K used, 421008K free, 1056K shrd, 4916K buff, 21352K cached
CPU:   0% usr   0% sys   0% nic 100% idle   0% io   0% irq   0% sirq
Load average: 0.00 0.00 0.00 1/85 21293
[7m  PID  PPID USER     STAT   VSZ %VSZ %CPU COMMAND[0m
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 420800   4916  33880    0    0     0     0 101612  271  0 22 79  0  0 2017-02-15 01:11:37
 1  0      0 420800   4916  33880    0    0     0     0 101395  262  0 20 81  0  0 2017-02-15 01:11:38
 0  0      0 420736   4916  33880    0    0     0     0 101344  279  0 19 82  0  0 2017-02-15 01:11:39
 0  0      0 420736   4916  33880    0    0     0     0 101315  235  0 17 84  0  0 2017-02-15 01:11:40
 1  0      0 420736   4916  33880    0    0     0     0 101258  300  0 26 75  0  0 2017-02-15 01:11:41
 0  0      0 420736   4916  33880    0    0     0     0 101212  300  0 26 74  0  0 2017-02-15 01:11:42
 0  0      0 420736   4916  33880    0    0     0     0 101476  237  0 18 83  0  0 2017-02-15 01:11:43
 0  0      0 420608   4916  33880    0    0     0     0 101417  263  0 19 81  0  0 2017-02-15 01:11:44
 0  0      0 420608   4916  33880    0    0     0     0 101444  271  0 21 79  0  0 2017-02-15 01:11:45
 1  0      0 420640   4916  33880    0    0     0     0 101394  286  0 27 74  0  0 2017-02-15 01:11:46
 0  0      0 420648   4916  33880    0    0     0     0 101241  299  1 27 73  0  0 2017-02-15 01:11:47
 0  0      0 420648   4916  33884    0    0     0     0 101156  269  1 21 79  0  0 2017-02-15 01:11:48
 1  0      0 420584   4916  33884    0    0     0     0 101485  250  0 17 83  0  0 2017-02-15 01:11:49
 0  0      0 420616   4916  33884    0    0     0     0 101452  282  0 28 72  0  0 2017-02-15 01:11:50
 1  0      0 420584   4916  33884    0    0     0     0 101442  283  0 24 77  0  0 2017-02-15 01:11:51
 0  0      0 420584   4916  33884    0    0     0     0 101431  270  1 25 75  0  0 2017-02-15 01:11:52
 0  0      0 420584   4916  33884    0    0     0     0 101264  289  0 26 74  0  0 2017-02-15 01:11:53
 0  0      0 420584   4916  33884    0    0     0     0 101258  243  0 23 77  0  0 2017-02-15 01:11:54
 1  0      0 420520   4916  33884    0    0     0     0 101282  258  0 26 74  0  0 2017-02-15 01:11:55
 0  0      0 420520   4916  33884    0    0     0     0 101039  229  0 21 79  0  0 2017-02-15 01:11:56
 1  0      0 420472   4916  33884    0    0     0     0 101115  320  0 23 78  0  0 2017-02-15 01:11:57
 0  0      0 420424   4916  33884    0    0     0     0 101144  289  0 24 77  0  0 2017-02-15 01:11:58
 0  0      0 420456   4916  33884    0    0     0     0 101064  260  0 23 77  0  0 2017-02-15 01:11:59
 1  0      0 420456   4916  33884    0    0     0     0 101161  266  0 23 78  0  0 2017-02-15 01:12:00
 1  0      0 420456   4916  33884    0    0     0     0 101193  267  0 22 78  0  0 2017-02-15 01:12:01
 1  0      0 420392   4916  33884    0    0     0     0 101087  260  0 20 81  0  0 2017-02-15 01:12:02
 1  0      0 420392   4916  33884    0    0     0     0 101351  257  0 20 80  0  0 2017-02-15 01:12:03
 1  0      0 420392   4916  33884    0    0     0     0 101356  264  0 20 81  0  0 2017-02-15 01:12:04
 0  0      0 420336   4916  33884    0    0     0     0 101466  252  0 22 79  0  0 2017-02-15 01:12:05
 1  0      0 420368   4916  33884    0    0     0     0 101421  280  0 21 80  0  0 2017-02-15 01:12:06
 1  0      0 420368   4916  33884    0    0     0     0 101328  238  0 19 82  0  0 2017-02-15 01:12:07
 0  0      0 420368   4916  33884    0    0     0     0 101299  263  0 23 78  0  0 2017-02-15 01:12:08
 0  0      0 420336   4916  33884    0    0     0     0 101641  237  0 23 77  0  0 2017-02-15 01:12:09
 1  0      0 420368   4916  33884    0    0     0     0 101504  264  0 21 79  0  0 2017-02-15 01:12:10
 0  0      0 420304   4916  33884    0    0     0     0 101323  229  0 21 80  0  0 2017-02-15 01:12:11
 1  0      0 420336   4916  33884    0    0     0     0 101415  275  0 23 77  0  0 2017-02-15 01:12:12
 0  0      0 420336   4916  33884    0    0     0     0 101303  255  0 22 79  0  0 2017-02-15 01:12:13
 1  0      0 420336   4916  33884    0    0     0     0 101433  280  0 21 80  0  0 2017-02-15 01:12:14
 0  0      0 420312   4916  33884    0    0     0     0 101337  276  0 26 74  0  0 2017-02-15 01:12:15
 0  0      0 420312   4916  33884    0    0     0     0 101496  236  0 17 83  0  0 2017-02-15 01:12:16
 1  0      0 420280   4916  33884    0    0     0     0 101555  275  0 21 79  0  0 2017-02-15 01:12:17
 0  0      0 420248   4916  33884    0    0     0     0 101430  277  0 24 77  0  0 2017-02-15 01:12:18
 1  0      0 420280   4916  33884    0    0     0     0 101469  294  0 25 75  0  0 2017-02-15 01:12:19
 0  0      0 420280   4916  33884    0    0     0     0 101276  254  0 20 81  0  0 2017-02-15 01:12:20
 1  0      0 420248   4916  33884    0    0     0     0 101366  277  0 24 77  0  0 2017-02-15 01:12:21
 0  0      0 420280   4916  33884    0    0     0     0 101224  261  0 22 78  0  0 2017-02-15 01:12:22
 0  0      0 420280   4916  33884    0    0     0     0 101104  251  0 22 78  0  0 2017-02-15 01:12:23
 0  0      0 420280   4916  33884    0    0     0     0 101234  259  0 21 79  0  0 2017-02-15 01:12:24
 1  0      0 420280   4916  33884    0    0     0     0 101534  252  0 19 82  0  0 2017-02-15 01:12:25
 0  0      0 420280   4916  33884    0    0     0     0 101305  261  0 20 81  0  0 2017-02-15 01:12:26
 0  0      0 420280   4916  33884    0    0     0     0 101316  237  0 19 81  0  0 2017-02-15 01:12:27
 1  0      0 420248   4916  33888    0    0     0     0 101386  251  0 17 84  0  0 2017-02-15 01:12:28
 0  0      0 420280   4916  33888    0    0     0     0 101273  262  0 22 79  0  0 2017-02-15 01:12:29
 0  0      0 420280   4916  33888    0    0     0     0 101208  267  0 23 77  0  0 2017-02-15 01:12:30
 1  0      0 420248   4916  33888    0    0     0     0 101077  247  0 20 80  0  0 2017-02-15 01:12:31
 1  0      0 420184   4916  33888    0    0     0     0 101173  273  0 24 77  0  0 2017-02-15 01:12:32
 0  0      0 420152   4916  33888    0    0     0     0 100949  279  0 21 80  0  0 2017-02-15 01:12:33
 1  0      0 420152   4916  33888    0    0     0     0 101151  250  0 19 82  0  0 2017-02-15 01:12:34
 0  0      0 420120   4916  33888    0    0     0     0 100977  267  0 20 79  0  0 2017-02-15 01:12:35
 0  0      0 420152   4916  33888    0    0     0     0 101106  244  0 20 81  0  0 2017-02-15 01:12:36
 0  0      0 420152   4916  33888    0    0     0     0 101432  268  0 19 82  0  0 2017-02-15 01:12:37
 1  0      0 420088   4916  33888    0    0     0     0 101271  283  0 19 82  0  0 2017-02-15 01:12:38
 0  0      0 420056   4916  33888    0    0     0     0 101314  268  0 19 81  0  0 2017-02-15 01:12:39
 0  0      0 420088   4916  33888    0    0     0     0 101399  271  0 23 78  0  0 2017-02-15 01:12:40
 0  0      0 420088   4916  33888    0    0     0     0 101215  260  0 21 80  0  0 2017-02-15 01:12:41
 0  0      0 420088   4916  33888    0    0     0     0 101299  268  0 21 79  0  0 2017-02-15 01:12:42
 0  0      0 420088   4916  33888    0    0     0     0 101545  274  0 22 79  0  0 2017-02-15 01:12:43
 0  0      0 420088   4916  33888    0    0     0     0 101248  274  0 21 79  0  0 2017-02-15 01:12:44
 0  0      0 420088   4916  33888    0    0     0     0 101183  258  0 18 82  0  0 2017-02-15 01:12:45
 0  0      0 420088   4916  33888    0    0     0     0 101136  278  0 23 78  0  0 2017-02-15 01:12:46
 0  0      0 420024   4916  33888    0    0     0     0 101078  268  0 23 78  0  0 2017-02-15 01:12:47
 0  0      0 420056   4916  33888    0    0     0     0 101119  268  0 23 77  0  0 2017-02-15 01:12:48
 1  0      0 420056   4916  33888    0    0     0     0 101126  304  0 26 74  0  0 2017-02-15 01:12:49
 1  0      0 419928   4916  33888    0    0     0     0 101285  267  0 22 79  0  0 2017-02-15 01:12:50
 0  0      0 419960   4916  33888    0    0     0     0 101198  272  0 21 79  0  0 2017-02-15 01:12:51
 0  0      0 419928   4916  33888    0    0     0     0 101043  286  0 24 76  0  0 2017-02-15 01:12:52
 0  0      0 419896   4916  33888    0    0     0     0 101090  282  0 18 82  0  0 2017-02-15 01:12:53
 0  0      0 419896   4916  33888    0    0     0     0 101405  259  1 18 82  0  0 2017-02-15 01:12:54
 0  0      0 419896   4916  33888    0    0     0     0 101325  252  0 20 81  0  0 2017-02-15 01:12:55
 0  0      0 419896   4916  33888    0    0     0     0 101393  268  0 22 78  0  0 2017-02-15 01:12:56
 0  0      0 419896   4916  33888    0    0     0     0 101429  269  0 21 79  0  0 2017-02-15 01:12:57
 0  0      0 419864   4916  33888    0    0     0     0 101565  260  0 19 81  0  0 2017-02-15 01:12:58
 0  0      0 419896   4916  33888    0    0     0     0 101657  293  0 23 78  0  0 2017-02-15 01:12:59
 0  0      0 419832   4916  33888    0    0     0     0 101336  280  0 23 77  0  0 2017-02-15 01:13:00
 0  0      0 419864   4916  33888    0    0     0     0 101277  248  0 18 82  0  0 2017-02-15 01:13:01
 0  0      0 419832   4916  33888    0    0     0     0 101445  271  0 19 81  0  0 2017-02-15 01:13:02
 1  0      0 419832   4916  33888    0    0     0     0 101409  274  0 23 78  0  0 2017-02-15 01:13:03
 0  0      0 419800   4916  33888    0    0     0     0 101408  271  0 21 79  0  0 2017-02-15 01:13:04
 0  0      0 419768   4916  33888    0    0     0     0 101342  273  0 21 79  0  0 2017-02-15 01:13:05
 0  0      0 419800   4916  33888    0    0     0     0 101140  287  0 26 74  0  0 2017-02-15 01:13:06
 1  0      0 419768   4916  33888    0    0     0     0 101048  268  0 19 81  0  0 2017-02-15 01:13:07
 1  0      0 419800   4916  33892    0    0     0     0 100919  224  0 20 81  0  0 2017-02-15 01:13:08
 0  0      0 419800   4916  33892    0    0     0     0 101060  232  0 24 77  0  0 2017-02-15 01:13:09
 1  0      0 419864   4916  33892    0    0     0     0 101317  216  0 21 80  0  0 2017-02-15 01:13:10
 0  0      0 419832   4916  33892    0    0     0     0 101296  239  0 24 77  0  0 2017-02-15 01:13:11
 0  0      0 419832   4916  33892    0    0     0     0 101534  241  0 26 74  0  0 2017-02-15 01:13:12
 1  0      0 419832   4916  33892    0    0     0     0 101422  204  0 19 82  0  0 2017-02-15 01:13:13
 0  0      0 419832   4916  33892    0    0     0     0 101407  227  0 23 78  0  0 2017-02-15 01:13:14
 0  0      0 419864   4916  33892    0    0     0     0 101464  217  0 20 80  0  0 2017-02-15 01:13:15
 0  0      0 419864   4916  33892    0    0     0     0 101552  221  0 22 78  0  0 2017-02-15 01:13:16
 0  0      0 419864   4916  33892    0    0     0     0 101562  230  0 25 76  0  0 2017-02-15 01:13:17
 1  0      0 419832   4916  33892    0    0     0     0 101498  213  0 20 80  0  0 2017-02-15 01:13:18
 0  0      0 419864   4916  33892    0    0     0     0 101668  200  0 19 81  0  0 2017-02-15 01:13:19
 1  0      0 419864   4916  33892    0    0     0     0 101450  222  0 19 82  0  0 2017-02-15 01:13:20
 1  0      0 419880   4916  33892    0    0     0     0 101395  224  0 23 77  0  0 2017-02-15 01:13:21
 1  0      0 419848   4916  33892    0    0     0     0 101504  244  0 26 74  0  0 2017-02-15 01:13:22
 0  0      0 419880   4916  33892    0    0     0     0 101384  219  0 21 79  0  0 2017-02-15 01:13:23
