1487113736
[H[JMem: 93424K used, 419360K free, 1056K shrd, 4916K buff, 21352K cached
CPU:   0% usr   0% sys   0% nic 100% idle   0% io   0% irq   0% sirq
Load average: 0.00 0.00 0.00 2/85 21014
[7m  PID  PPID USER     STAT   VSZ %VSZ %CPU COMMAND[0m
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 419328   4916  33876    0    0     0     0 101750  285  0 22 78  0  0 2017-02-14 23:10:14
 0  0      0 419328   4916  33876    0    0     0     0 101729  258  0 18 83  0  0 2017-02-14 23:10:15
 0  0      0 419328   4916  33876    0    0     0     0 101835  281  0 24 76  0  0 2017-02-14 23:10:16
 0  0      0 419328   4916  33876    0    0     0     0 101559  281  0 22 78  0  0 2017-02-14 23:10:17
 0  0      0 419328   4916  33876    0    0     0     0 101757  270  0 22 79  0  0 2017-02-14 23:10:18
 0  0      0 419328   4916  33876    0    0     0     0 101699  257  0 19 82  0  0 2017-02-14 23:10:19
 0  0      0 419328   4916  33876    0    0     0     0 101674  292  0 26 75  0  0 2017-02-14 23:10:20
 0  0      0 419328   4916  33876    0    0     0     0 101716  271  0 19 82  0  0 2017-02-14 23:10:21
 0  0      0 419328   4916  33876    0    0     0     0 101676  269  0 24 76  0  0 2017-02-14 23:10:22
 0  0      0 419328   4916  33876    0    0     0     0 101714  307  0 27 74  0  0 2017-02-14 23:10:23
 0  0      0 419328   4916  33876    0    0     0     0 101964  267  0 20 80  0  0 2017-02-14 23:10:24
 0  0      0 419328   4916  33876    0    0     0     0 101563  282  0 20 81  0  0 2017-02-14 23:10:25
 0  0      0 419328   4916  33876    0    0     0     0 101557  271  0 19 81  0  0 2017-02-14 23:10:26
 0  0      0 419328   4916  33876    0    0     0     0 101662  274  0 19 82  0  0 2017-02-14 23:10:27
 0  0      0 419328   4916  33876    0    0     0     0 101613  302  0 24 77  0  0 2017-02-14 23:10:28
 0  0      0 419328   4916  33876    0    0     0     0 101684  263  0 21 79  0  0 2017-02-14 23:10:29
 0  0      0 419328   4916  33876    0    0     0     0 101806  299  0 28 73  0  0 2017-02-14 23:10:30
 0  0      0 419328   4916  33876    0    0     0     0 101671  270  0 21 79  0  0 2017-02-14 23:10:31
 0  0      0 419328   4916  33876    0    0     0     0 101662  260  0 18 83  0  0 2017-02-14 23:10:32
 0  0      0 419328   4916  33876    0    0     0     0 101736  287  0 24 76  0  0 2017-02-14 23:10:33
 0  0      0 419328   4916  33876    0    0     0     0 101582  283  1 22 78  0  0 2017-02-14 23:10:34
 0  0      0 419328   4916  33876    0    0     0     0 101589  315  0 27 73  0  0 2017-02-14 23:10:35
 0  0      0 419328   4916  33876    0    0     0     0 101549  304  0 27 73  0  0 2017-02-14 23:10:36
 0  0      0 419328   4916  33876    0    0     0     0 101472  273  1 23 77  0  0 2017-02-14 23:10:37
 0  0      0 419328   4916  33876    0    0     0     0 101557  282  0 18 82  0  0 2017-02-14 23:10:38
 0  0      0 419328   4916  33876    0    0     0     0 101468  264  0 21 80  0  0 2017-02-14 23:10:39
 0  0      0 419328   4916  33876    0    0     0     0 101562  292  0 23 76  0  0 2017-02-14 23:10:40
 0  0      0 419328   4916  33876    0    0     0     0 101695  284  0 21 80  0  0 2017-02-14 23:10:41
 0  0      0 419328   4916  33876    0    0     0     0 101699  272  0 18 82  0  0 2017-02-14 23:10:42
 0  0      0 419328   4916  33876    0    0     0     0 101679  269  0 20 81  0  0 2017-02-14 23:10:43
 0  0      0 419328   4916  33876    0    0     0     0 101741  271  0 21 79  0  0 2017-02-14 23:10:44
 0  0      0 419328   4916  33876    0    0     0     0 101586  283  0 22 79  0  0 2017-02-14 23:10:45
 0  0      0 419328   4916  33876    0    0     0     0 101727  284  0 24 77  0  0 2017-02-14 23:10:46
 0  0      0 419328   4916  33876    0    0     0     0 101576  290  0 25 76  0  0 2017-02-14 23:10:47
 0  0      0 419328   4916  33876    0    0     0     0 101746  264  0 21 79  0  0 2017-02-14 23:10:48
 0  0      0 419328   4916  33876    0    0     0     0 101693  292  0 23 78  0  0 2017-02-14 23:10:49
